0;1568678311548;8;0.00000056;-0.00002168;0.00002018;0.00001938;0.00003060;0.00003791;0.00001886;-0.00000458;
1;1568678311553;8;0.00002602;-0.00001667;-0.00000874;-0.00000186;-0.00001352;-0.00000087;0.00001249;-0.00000679;
2;1568678311554;8;0.00001138;-0.00001676;-0.00006853;0.00000782;-0.00002778;-0.00000346;0.00000528;-0.00003681;
3;1568678311557;8;0.00004178;-0.00001305;-0.00003473;-0.00001296;-0.00001122;0.00000825;-0.00002787;-0.00005237;
4;1568678311562;8;0.00003556;0.00002202;0.00000854;-0.00002702;0.00000248;0.00000333;0.00000116;-0.00000731;
5;1568678311565;8;0.00001283;0.00002009;0.00002159;-0.00001614;-0.00001971;0.00005380;0.00002043;-0.00000805;
6;1568678311569;8;0.00000275;0.00004032;-0.00000174;-0.00001797;-0.00003277;-0.00001399;-0.00000825;-0.00000755;
7;1568678311573;8;0.00004269;0.00005700;-0.00003773;-0.00005163;-0.00004754;-0.00003330;-0.00001337;-0.00004037;
8;1568678311577;8;0.00005315;0.00006880;0.00000076;-0.00002220;-0.00001732;-0.00002322;-0.00002354;-0.00000268;
9;1568678311582;8;0.00003473;0.00004569;0.00003145;0.00005159;-0.00000624;0.00001486;-0.00001996;0.00000733;
10;1568678311586;8;0.00002300;0.00002749;-0.00000004;0.00001343;-0.00004220;-0.00002282;-0.00002973;-0.00002114;
11;1568678311589;8;0.00003131;0.00001504;-0.00002063;-0.00000235;-0.00002852;-0.00002443;-0.00005709;-0.00002852;
12;1568678311594;8;0.00005425;-0.00003567;0.00000715;0.00003547;-0.00002541;0.00000563;-0.00003516;-0.00002068;
13;1568678311597;8;0.00004336;-0.00001553;0.00001325;0.00005351;0.00000270;0.00001560;-0.00000735;-0.00000914;
14;1568678311601;8;0.00006547;-0.00003357;0.00002340;-0.00000007;-0.00000608;0.00000105;-0.00004611;-0.00003243;
15;1568678311605;8;0.00002606;-0.00002137;0.00000331;-0.00000666;-0.00002919;-0.00002678;-0.00006710;-0.00002005;
16;1568678311610;8;0.00000561;-0.00002512;-0.00003194;0.00001723;0.00001779;-0.00001788;-0.00002608;0.00000469;
17;1568678311614;8;-0.00000800;0.00002689;0.00000597;0.00003498;0.00002937;0.00003804;0.00000943;-0.00002123;
18;1568678311617;8;-0.00000358;0.00000753;-0.00001185;0.00002126;0.00000078;-0.00001603;-0.00000244;-0.00002206;
19;1568678311621;8;-0.00001833;-0.00003708;-0.00002698;-0.00001091;-0.00001730;-0.00004931;-0.00001057;-0.00006587;
20;1568678311625;8;-0.00002284;-0.00004596;-0.00002242;-0.00001236;-0.00002524;-0.00003634;-0.00000201;-0.00004669;
21;1568678311629;8;0.00000007;-0.00002150;-0.00000034;-0.00004110;0.00001140;-0.00001042;0.00002955;-0.00001947;
22;1568678311633;8;-0.00002975;0.00000179;-0.00000139;-0.00002794;-0.00003165;0.00000677;0.00002481;-0.00003529;
23;1568678311637;8;-0.00002342;0.00001667;-0.00002709;-0.00005771;-0.00003026;-0.00000188;0.00000396;-0.00000612;
24;1568678311641;8;-0.00004352;0.00001386;-0.00001187;-0.00004582;-0.00004231;-0.00003172;0.00002481;0.00002425;
25;1568678311645;8;-0.00001372;0.00003762;0.00000901;-0.00003929;-0.00000963;0.00000483;0.00003272;0.00001708;
26;1568678311649;8;-0.00000145;0.00002830;-0.00000168;-0.00002059;-0.00002372;0.00000190;0.00002155;0.00001122;
27;1568678311653;8;0.00001726;0.00000034;-0.00004964;-0.00000190;-0.00006232;-0.00005257;-0.00000827;-0.00002005;
28;1568678311657;8;-0.00002282;0.00002003;-0.00004352;0.00000197;-0.00001189;-0.00001350;-0.00003608;0.00000266;
29;1568678311660;8;0.00001089;0.00001531;-0.00002083;0.00004088;-0.00001790;0.00001560;-0.00000519;0.00002700;
30;1568678311665;8;-0.00000118;0.00001507;-0.00001158;0.00003739;-0.00002394;0.00000977;0.00001167;0.00000648;
31;1568678311669;8;0.00000975;-0.00001486;-0.00004596;0.00003207;-0.00005121;-0.00003661;-0.00001131;-0.00000072;
32;1568678311672;8;-0.00000999;0.00003131;-0.00005273;0.00003301;-0.00004182;-0.00002613;-0.00001726;-0.00000912;
33;1568678311677;8;0.00001960;0.00000724;-0.00002615;0.00004544;-0.00003185;-0.00001518;-0.00001368;0.00002553;
34;1568678311681;8;0.00003190;-0.00001477;-0.00000353;0.00004942;0.00002032;-0.00000861;-0.00002152;0.00001574;
35;1568678311685;8;0.00001873;-0.00000143;-0.00006149;0.00003538;-0.00000351;-0.00002383;-0.00005539;0.00000789;
36;1568678311689;8;0.00000961;-0.00002114;-0.00005608;0.00002843;-0.00004490;-0.00003827;-0.00002157;0.00000590;
